id,name,slug,description,price,compareAtPrice,sku,images,categoryId,tags,attributes,metadata,isActive,featured,stockQuantity,reservedQuantity,reorderPoint,weight,dimensions,averageRating,reviewCount,totalSold,createdAt,updatedAt,barcode,ageGroup,costPrice,importDuties,shippingCost,storageCost,packagingCost,laborCost,qualityControlCost,paymentProcessingFee,customerServiceCost,operationalOverhead,status,stemDiscipline,supplierId,isBundle,bundleItems,bundleDiscount
025ec5c9-18af-429c-a057-5b853e70c44f,"Kit constructie Avion Mobil, Stiinta Verde - Green Science",kit-constructie-avion-mobil-stiinta-verde-green-science-4M-03376,"Descopera magia stiintei ecologice cu setul 4M Green Science - Avion Mobil! Acest kit educativ inovator este perfect pentru copiii curiosi si pasionati de stiinta si tehnologie, oferindu-le oportunitatea de a construi un avion mobil care functioneaza cu energie solara. Ideal pentru micii ingineri cu varste de la 5 ani in sus, acest set transforma invatarea intr-o experienta interactiva si distractiva.       Caracteristici principale:    Educatie prin joaca : Setul 4M Green Science - Avion Mobil combina invatarea cu distractia, permitand copiilor sa inteleaga principiile de baza ale energiei solare si aerodinamicii prin construirea unui avion mobil alimentat de soare.   Materiale de calitate : Kitul include toate componentele necesare pentru asamblarea avionului mobil, precum panouri solare, piese de montaj si instructiuni detaliate. Materialele sunt sigure, durabile si concepute pentru a oferi o experienta educativa fara probleme.   Proiect eco-friendly : Copiii vor invata despre importanta utilizarii resurselor regenerabile si cum sa transforme energia solara in miscare. Activitatea promoveaza constiinta ecologica si incurajeaza grija pentru mediul inconjurator.   Dezvoltare educativa : Construirea si experimentarea cu avionul mobil ajuta la dezvoltarea abilitatilor de rezolvare a problemelor, gandirea critica si coordonarea ochi-mana. Este o activitate educativa care stimuleaza curiozitatea si creativitatea.   Cadoul perfect pentru copii : Ambalajul atractiv si continutul educativ fac din acest set un cadou ideal pentru orice ocazie, fie ca este vorba de zile de nastere, sarbatori sau surprize speciale.       Ofera copilului tau ocazia de a descoperi si invata despre energiile regenerabile cu setul 4M Green Science - Avion Mobil. Acest kit nu doar ca ii va oferi ore de divertisment educativ, dar ii va si dezvolta abilitati valoroase si o constiinta ecologica.   Comanda acum si incurajeaza curiozitatea si creativitatea copilului tau cu setul 4M Green Science - Avion Mobil!    Ideal pentru Saptamana Verde.",133,,,"[""https://gomagcdn.ro/domains/kidstory.ro/files/product/original/kit-constructie-avion-solar-stiinta-verde-green-science-956639.jpg"",""https://gomagcdn.ro/domains/kidstory.ro/files/product/original/kit-constructie-avion-solar-stiinta-verde-green-science-445574.jpg"",""https://gomagcdn.ro/domains/kidstory.ro/files/product/original/kit-constructie-avion-solar-stiinta-verde-green-science-867402.jpg"",""https://gomagcdn.ro/domains/kidstory.ro/files/product/original/kit-constructie-avion-solar-stiinta-verde-green-science-908570.jpg"",""https://gomagcdn.ro/domains/kidstory.ro/files/product/original/kit-constructie-avion-solar-stiinta-verde-green-science-236063.jpg"",""https://gomagcdn.ro/domains/kidstory.ro/files/product/original/kit-constructie-avion-solar-stiinta-verde-green-science-418108.jpg"",""https://gomagcdn.ro/domains/kidstory.ro/files/product/original/kit-constructie-avion-solar-stiinta-verde-green-science-443034.jpg"",""https://gomagcdn.ro/domains/kidstory.ro/files/product/original/kit-constructie-avion-solar-stiinta-verde-green-science-752736.jpg""]",,"[""4M""]",,,true,false,1,1,,,,,0,0,2026-02-07 02:17:55.145,2026-02-20 01:30:15.187,,PRESCHOOL_3_5,99.75,0,0,0,0,0,0,2.9,0,0,APPROVED,SCIENCE,26f5418c-965d-4630-994c-b51947cdec04,false,,
055c7518-8567-4500-bed1-f25cc391bc02,"Kit STEM de construit motoare si generatoare, Thames & Kosmos",kit-stem-de-construit-motoare-si-generatoare-thames-and-kosmos-K_665036,"Kit STEM de construit motoare si generatoare Motoarele și generatoarele electrice se regăsesc în nenumărate dispozitive, aparate și vehicule pe care le folosim în fiecare zi. Sunt o tehnologie esențială în lumea noastră modernă. Cu acest kit, puteți efectua 25 de experimente pentru a afla cum un motor electric transformă electricitatea în mișcare și cum un generator electric face exact invers, transformând mișcarea în electricitate. Motorul electric este realizat din plastic transparent pentru a vedea cum funcționează componentele interioare. Configurați motorul să funcționeze pe baterie și aflați cum funcționează un motor. Apoi reconfigurați dispozitivul să funcționeze în sens invers ca un generator electric cu manivelă. Experimentați forța magnetismului și modul în care câmpurile magnetice se leagă de curentul electric. Construiți circuite simple constând din motor sau generator, fire și un bec pentru a afla despre fluxul de electricitate. Aflați despre roți dințate și transmisii și cum funcționează acestea pentru a converti eficient energia cinetică în energie electrică și înapoi. Manualul cu imagini colorate, de 48 de pagini, vă ghidează experimentele cu instrucțiuni pas cu pas. Conține 12 piese, manual cu instrucțiuni și informații. Necesita 2 baterii AA. Vârsta recomandată: +8 ani . AVERTISMENT: Contraindicat copiilor sub 8 ani, conține piese mici, pericol de înghițire. Se recomandă supravegherea copilului de către un adult în timpul jocului. Citiți instrucțiunile înainte de utilizare, urmați-le și păstrați-le pentru referință. Produs in China pentru Thames & Kosmos, Anglia. Manual Kit STEM de construit motoare si generatoare - descarca fisier",232,,,"[""https://cdnmpro.com/708224949/p/raw/8/kit-stem-de-construit-motoare-si-generatoare-thames-kosmos~9398.jpg"",""https://cdnmpro.com/708224949/p/raw/9/kit-stem-de-construit-motoare-si-generatoare-thames-kosmos~9399.jpg"",""https://cdnmpro.com/708224949/p/raw/0/kit-stem-de-construit-motoare-si-generatoare-thames-kosmos~9400.jpg"",""https://cdnmpro.com/708224949/p/raw/1/kit-stem-de-construit-motoare-si-generatoare-thames-kosmos~9401.jpg"",""https://cdnmpro.com/708224949/p/raw/3/kit-stem-de-construit-motoare-si-generatoare-thames-kosmos~13783.jpg""]",,"[""Thames & Kosmos""]",,,true,false,31,0,,,,,0,0,2026-02-07 02:17:14.098,2026-02-20 01:30:19.69,814743010390.0,ELEMENTARY_6_8,160.08,0,0,0,0,0,0,2.9,0,0,APPROVED,TECHNOLOGY,ee75eea8-9f64-4076-96a2-52f5d6926c14,false,,
060fd416-8e60-4924-8dc8-5106d78b0221,"Kit stiintific copii - Stiinta din bucatarie, STEAM Kids",kit-stiintific-copii-stiinta-din-bucatarie-steam-kids-4M-05533,"Efectuati experimente uimitoare cu materiale de zi cu zi - un kit distractiv plin de inspiratie!     Setul contine peste 30 de experimente special concepute pentru stiinta bucatariei. Include o brosura de instructiuni detaliate de 24 de pagini care invata principiile stiintifice din spatele fiecarui experiment.     Faceti un ceas alimentat de fructe, creati o fantana de apa in interiorul unei sticle, faceti un scafandru sa se miste in sus si in jos fara a-l atinge, construiti un aeroglisor cu un CD ROM, construiti un mini model de ciclu al apei intr-un pahar si multe altele! Puteti genera electricitate folosind o furculita, puteti lansa o racheta alimentata cu bicarbonat de sodiu si otet si puteti construi un vulcan de masa care erupe cu , žlava,   cu bule si multe altele!     Doar strangeti de acasa cateva obiecte de uz casnic pentru a finaliza experimentele distractive!     Varste 8+     Dimensiuni: 38cm x 29cm x 7cm",168,,,"[""https://gomagcdn.ro/domains/kidstory.ro/files/product/original/kit-stiintific-stiinta-din-bucatarie-steam-kids-235445.jpg"",""https://gomagcdn.ro/domains/kidstory.ro/files/product/original/kit-stiintific-stiinta-din-bucatarie-steam-kids-682745.jpg"",""https://gomagcdn.ro/domains/kidstory.ro/files/product/original/kit-stiintific-stiinta-din-bucatarie-steam-kids-175944.jpg"",""https://gomagcdn.ro/domains/kidstory.ro/files/product/original/kit-stiintific-stiinta-din-bucatarie-steam-kids-923815.jpg"",""https://gomagcdn.ro/domains/kidstory.ro/files/product/original/kit-stiintific-stiinta-din-bucatarie-steam-kids-256530.jpg"",""https://gomagcdn.ro/domains/kidstory.ro/files/product/original/kit-stiintific-stiinta-din-bucatarie-steam-kids-623510.jpg"",""https://gomagcdn.ro/domains/kidstory.ro/files/product/original/kit-stiintific-stiinta-din-bucatarie-steam-kids-397006.jpg"",""https://gomagcdn.ro/domains/kidstory.ro/files/product/original/kit-stiintific-stiinta-din-bucatarie-steam-kids-441938.jpg""]",,"[""4M""]",,,true,false,1,0,,,,,0,0,2026-02-07 02:17:55.145,2026-02-20 01:30:14.189,,ELEMENTARY_6_8,126,0,0,0,0,0,0,2.9,0,0,APPROVED,TECHNOLOGY,26f5418c-965d-4630-994c-b51947cdec04,false,,
0a0571ee-f97c-4fce-bcb6-def822911c68,"Joc de logica Taquin, Djeco",joc-de-logica-taquin-djeco-DJ00814,"Joc logic Taquin O nouă abordare originală, estetică și capricioasă a jocului clasic Fifteen Puzzle. In aceasta versiune jucătorii trebuie să recreeze un set de imagini mici în locul unei singure imagini. Dezvoltă răbdarea, logica și abilitățile de deducție. Conținut: joc puzzle culisant din lemn și 20 de cărți provocare. Vârsta recomandată: 6-99 ani. Pentru un jucător. Confecționat din lemn certificat FSC®. Producător: Djeco. Manual Joc de logica Taquin, Djeco - descarca aici fisierul",76.95,,,"[""https://cdnmpro.com/708224949/p/raw/8/joc-de-logica-taquin-djeco~19958.jpg"",""https://cdnmpro.com/708224949/p/raw/6/joc-de-logica-taquin-djeco~19956.jpg"",""https://cdnmpro.com/708224949/p/raw/7/joc-de-logica-taquin-djeco~19957.jpg""]",,"[""Djeco""]",,,true,false,36,0,,,,,0,0,2026-02-07 02:17:14.098,2026-02-20 01:30:20.267,3070900008144.0,ELEMENTARY_6_8,53.46,0,0,0,0,0,0,2.9,0,0,APPROVED,GENERAL,ee75eea8-9f64-4076-96a2-52f5d6926c14,false,,
0b640779-a1d0-44c1-8046-737af3e9f97b,Kit STEM - Proiector identitati - Trusa Spionului - KidzLabs,kit-stem-proiector-identitati-trusa-spionului-kidzlabs-4M-03468,"Devino agentul secret al artei!    Kit STEM - Proiector identitati - Trusa Spionului - KidzLabs  ii introduce pe copii in fascinanta lume a spionajului si a desenului.  Acest kit ingenios combina creativitatea cu tehnologia, permitand micutilor sa isi dezvaluie abilitatile artistice in stilul lor de spion.       Beneficii:                 Proiector usor de utilizat : Proiectorul permite copiilor sa transfere imagini pe o suprafata de desen, facand fiecare creatie usor de realizat si plina de detalii.              Set complet de accesorii : Kitul include hartie de desen, creioane colorate si sabloane, oferindu-le celor mici tot ce au nevoie pentru a-si aduce viziunea artistica la viata.              Invatare interactiva : Ii ajuta pe copii sa isi dezvolte abilitatile motorii fine si gandirea creativa, incurajandu-i sa experimenteze cu forme si culori intr-un mod captivant.              Distractie in grup : Perfect pentru petreceri sau sesiuni de desen cu prietenii, acest kit transforma fiecare activitate artistica intr-o distractie colectiva.               Cadoul ideal pentru micii spioni!     Cauti un cadou special?  Kit STEM - Proiector identitati - Trusa Spionului - KidzLabs  este alegerea perfecta pentru zile de nastere, sarbatori sau pentru a aduce un zambet pe fata copilului tau!         Lasa-ti creativitatea sa spioneze!   Alege  Kit STEM - Proiector identitati - Trusa Spionului - KidzLabs  si ofera-i copilului tau ocazia de a explora lumea artei si a spionajului intr-un mod distractiv.   Comanda acum  si transforma fiecare zi intr-o aventura artistica plina de mister!     Dimensiuni: L-5.8 cm, l-16.7 cm, H-21.5 cm Varsta: 5-7 ani Necesita baterii:  1.5V AAA x 3",102,,,"[""https://gomagcdn.ro/domains/kidstory.ro/files/product/original/kit-stem-proiector-identitati-trusa-spionului-kidzlabs-324205.webp""]",,"[""4M""]",,,true,false,1,0,,,,,0,0,2026-02-07 02:17:55.145,2026-02-20 01:30:15.254,,PRESCHOOL_3_5,76.5,0,0,0,0,0,0,2.9,0,0,APPROVED,SCIENCE,26f5418c-965d-4630-994c-b51947cdec04,false,,
0c992b13-7d3f-4157-9c2e-19821dc85a4d,"Joc logic IQ 3D puzzle Baiat albastru, Fridolin",joc-logic-iq-3d-puzzle-baiat-albastru-fridolin-Fr_17342,"Test IQ Puzzle 3D din lemn de bambus Boy Scopul jocului este de aranjare a puzzle-ului, sub formă de băiat robot . Dezvoltă perspicacitatea și inteligența. Jocuri de gândire în care trebuie să dezlegați misterul puzzle-urilor. Grad de dificultate: **** Vârsta recomandată +8 ani. Confecționat din lemn și materiale non-toxice conform reglementărilor EN71 & ASTM. Certificate FSC®. AVERTISMENT: Contraindicat copiilor sub 3 ani. Conține piese mici ce pot fi inghițite. A se utiliza sub stricta supraveghere a unei persoane adulte. Producător: Fridolin, Germania.",50.4,,,"[""https://cdnmpro.com/708224949/p/raw/0/joc-logic-iq-3d-puzzle-baiat-albastru-fridolin~3040.jpg"",""https://cdnmpro.com/708224949/p/raw/5/joc-logic-iq-3d-puzzle-baiat-albastru-fridolin~3305.jpg"",""https://cdnmpro.com/708224949/p/raw/6/joc-logic-iq-3d-puzzle-baiat-albastru-fridolin~3306.jpg""]",,"[""Fridolin""]",,,true,false,33,0,,,,,0,0,2026-02-07 02:17:14.098,2026-02-20 01:30:18.759,4031172173427.0,ELEMENTARY_6_8,36.96,0,0,0,0,0,0,2.9,0,0,APPROVED,TECHNOLOGY,ee75eea8-9f64-4076-96a2-52f5d6926c14,false,,
0d9be3ef-8fc3-4eab-b639-808e8e145462,Bariera motorizata KidzLabs,bariera-motorizata-kidzlabs-4M-03447,"Construieste aceasta poarta robotizata cu bariera pentru a opri intrusii in camera ta. Este un gadget misto de stiinta mecanica.  Brat x 4, corp principal, capac motor, suport card, card de cheie, sablon de card (din clapele cutiei), baza articulata, capac articulatie, motor, capac baterie, legatura articulata, placa metalica, banda adeziva spuma dublu fete, capace terminale, Capac de imbinare mic, placa hexagonala, sarma neagra, suruburi saibe,: suruburi si autocolante. De asemenea, sunt necesare, dar nu sunt incluse in kit: 2 baterii AAA de 1,5 volti, o surubelnita mica.  Dimensiuni cutie: 21.5 X 24 X 6.3 CM  Varsta ani: 5 ani+  Necesita baterii (nu sunt incluse): 1,5 V AAA x 2    Costul aferent colectarii, tratarii si eliminarii DEEE   0.75 lei",152,,,"[""https://gomagcdn.ro/domains/kidstory.ro/files/product/original/bariera-motorizata-kidzlabs-426687.jpg"",""https://gomagcdn.ro/domains/kidstory.ro/files/product/original/bariera-motorizata-kidzlabs-389490.jpg"",""https://gomagcdn.ro/domains/kidstory.ro/files/product/original/bariera-motorizata-kidzlabs-980804.jpg"",""https://gomagcdn.ro/domains/kidstory.ro/files/product/original/bariera-motorizata-kidzlabs-175491.jpg""]",,"[""4M""]",,,true,false,1,0,,,,,0,0,2026-02-07 02:17:55.145,2026-02-20 01:30:14.28,,PRESCHOOL_3_5,114,0,0,0,0,0,0,2.9,0,0,APPROVED,SCIENCE,26f5418c-965d-4630-994c-b51947cdec04,false,,
0e3a0bc2-bfa7-4314-b747-44bb04592ed1,"Joc de logica Orbita spatiala, Djeco",joc-de-logica-orbita-spatiala-djeco-DJ00817,"Joc logic Orbita spatiala O temă pe care copiii o adoră: spațiul. Fixați fiecare astronaut la stația sa spațială pentru a-i opri să plutească în derivă în spațiul infinit. Depinde de tine să găsești singura soluție posibilă pentru fiecare dintre cele 60 de provocări. Patru niveluri de dificultate crescătoare. Un joc original cu adaptare 3D. Dezvoltă răbdarea, logica și abilitățile de deducție. O singură soluție posibilă pentru fiecare provocare.Găsiți soluțiile la sfârșitul broșurii. Conținut: o tablă spațială din lemn cu o grilă din lemn, 7 piese personaj din lemn, 13 piese din plastic, 30 de cărți de provocare ilustrate pe ambele părți și o broșură cu reguli de joc în 10 limbi. Vârsta recomandată: 6-99 ani. Pentru un jucător. Confecționat din lemn certificat FSC®. Producător: Djeco. Manual Joc de logica Orbita spatiala, Djeco - descarca aici fisierul",142.5,,,"[""https://cdnmpro.com/708224949/p/raw/1/joc-de-logica-orbita-spatiala-djeco~18311.jpg"",""https://cdnmpro.com/708224949/p/raw/9/joc-de-logica-orbita-spatiala-djeco~18309.jpg"",""https://cdnmpro.com/708224949/p/raw/0/joc-de-logica-orbita-spatiala-djeco~18310.jpg""]",,"[""Djeco""]",,,true,false,22,0,,,,,0,0,2026-02-07 02:17:14.098,2026-02-20 01:30:20.124,3070900008175.0,ELEMENTARY_6_8,99,0,0,0,0,0,0,2.9,0,0,APPROVED,GENERAL,ee75eea8-9f64-4076-96a2-52f5d6926c14,false,,
1bb64828-25e2-453b-8b97-c837e6aca399,"Joc din lemn Cei trei purcelusi, Londji",joc-din-lemn-cei-trei-purcelusi-londji-LJ_WT013U,"Joc din lemn Cei trei purcelusi Au fost odată ca niciodată 3 purceluși care au decis să își construiască propria casă. Ajută-i înainte să vină lupul. Joc insipirat dintr-un basm clasic care încurajează abilitățile narative și dezvoltarea limbajului și a memoriei. Copiii își pot lăsa imaginația să zburde, inventând noi povești, ceea ce le încurajează creativitatea. Au ocazia să experimenteze spațiului, ordonarea formelor și a culorilor, dezvoltând astfel abilitățile logice și matematice. Piesele în formă de tub de diferite mărimi, permit copiilor să experimenteze golul și permanența obiectelor, îmbunătățind înțelegerea spațiului. Copiii pot experimena de asemenea echilibrul prin construirea de turnuri și alte structuri, dezvoltând coordonarea și simțul echilibrului. O jucărie din lemn pentru a stivui, a potrivi și a spune povești. Calitatea și versatilitatea pieselor oferă multiple opțiuni de joc, fiind ideală ca material pentru explorare, clasificare și joc simbolic. Stimulează motricitatea fină și coordonarea spațială. Ca joc simbolic, stimulează imaginația și crearea de scenarii diferite. Setul este livrat într-o cutie frumoasă din carton reciclat pentru a-l avea mereu ordonat și pregătit. Conține 13 piese din lemn de fag. Vârsta recomandată: +2 ani. Jocurile din lemn au o magie aparte care le fac unice. Mirosul natural al lemnului, atingerea sa moale și caldă transportă jucătorii direct pe tărâmul copilăriei. Sunt jocuri care durează, care se transmit din generație în generație. Fiind realizate în atelierul Londji local, impactul asupra mediului este redus. Confecționat din lemn de fag PEFC de origine europeană și coloranți pe bază de apă Conform reglementărilor EN71&ASTM. AVERTISMENT: Contraindicat copiilor sub 2 ani. Se recomandă supravegherea copilului de către un adult în timpul jocului. Produs de Londj în Spania.",198,,,"[""https://cdnmpro.com/708224949/p/raw/1/joc-din-lemn-cei-trei-purcelusi-londji~19161.jpg"",""https://cdnmpro.com/708224949/p/raw/1/joc-din-lemn-cei-trei-purcelusi-londji~19151.jpg"",""https://cdnmpro.com/708224949/p/raw/2/joc-din-lemn-cei-trei-purcelusi-londji~19152.jpg"",""https://cdnmpro.com/708224949/p/raw/3/joc-din-lemn-cei-trei-purcelusi-londji~19153.jpg"",""https://cdnmpro.com/708224949/p/raw/4/joc-din-lemn-cei-trei-purcelusi-londji~19154.jpg""]",,"[""Londji""]",,,true,false,6,0,,,,,0,0,2026-02-07 02:17:14.098,2026-02-20 01:30:20.186,LJ_WT013U,TODDLERS_1_3,130.68,0,0,0,0,0,0,2.9,0,0,APPROVED,MATHEMATICS,ee75eea8-9f64-4076-96a2-52f5d6926c14,false,,
1f67fc33-8a02-4ba9-85b9-93fb79defd4f,"Joc de logica OctoPush, Djeco",joc-de-logica-octopush-djeco-DJ00806,"Joc logic OctoPush Un joc uimitor care dă dependență. Puzzle 3D cu blocuri glisante pe care nu vei putea să-l lași jos! Un joc captivant pe care îți va plăcea să-l manevrezi: bucură-te de schimbările rapide de culoare pe măsură ce deplasezi piesele dintr-un pătrat în altul. Dezvoltă răbdarea, logica și abilitățile de deducție. Cele mai rapide soluții la provocări sunt oferite în broșură. Niveluri de dificultate crescătoare. Conținut: cutie din lemn cu o grilă din plastic, 9 octaedre din lemn și 90 de provocări (15 cărți cu două fețe). Reguli de joc disponibile în 10 limbi. Vârsta recomandată: 6-99 ani. Pentru un jucător. Confecționat din lemn certificat FSC®. Producător: Djeco. Manual Joc de logica OctoPush, Djeco - descarca aici fisierul",136.8,,,"[""https://cdnmpro.com/708224949/p/raw/5/joc-de-logica-octopush-djeco~19345.jpg"",""https://cdnmpro.com/708224949/p/raw/4/joc-de-logica-octopush-djeco~19344.jpg"",""https://cdnmpro.com/708224949/p/raw/6/joc-de-logica-octopush-djeco~19346.jpg""]",,"[""Djeco""]",,,true,false,7,0,,,,,0,0,2026-02-07 02:17:14.098,2026-02-20 01:30:20.205,3070900008069.0,ELEMENTARY_6_8,95.04,0,0,0,0,0,0,2.9,0,0,APPROVED,GENERAL,ee75eea8-9f64-4076-96a2-52f5d6926c14,false,,
