"id","name","slug","description","price","compareAtPrice","sku","images","categoryId","tags","attributes","metadata","isActive","featured","stockQuantity","reservedQuantity","reorderPoint","weight","dimensions","averageRating","reviewCount","totalSold","createdAt","updatedAt","barcode","ageGroup","costPrice","importDuties","shippingCost","storageCost","packagingCost","laborCost","qualityControlCost","paymentProcessingFee","customerServiceCost","operationalOverhead","status","stemDiscipline","supplierId","isBundle","bundleItems","bundleDiscount"
"bc2b1489-2818-490f-a41f-1e6faac4d385","Labirint numerotat cu bila rosu","labirint-numerotat-cu-bila-rosu-Fr_17481","LABIRINT CU BILA, ROSU Joc logic și de &icirc;ndem&acirc;nare- labirint cu bilă. Confecționat din lemn și materiale non-toxice conform reglementărilor EN71 &amp; ASTM V&acirc;rsta recomandată: +6 ani. AVERTISMENT: Contraindicat copiilor sub 3 ani. Conține piese mici ce pot fi &icirc;nghițite. A se utiliza sub stricta supraveghere a unei persoane adulte. Producător: Fridolin, Germania","25","29.99","Fr_17481","[""https://cdnmpro.com/708224949/p/raw/5/labirint-numerotat-cu-bila-rosu~2355.jpg""]","cmli6bo4x0008jjpbrbibqgfi","[""Fridolin""]","{}","{""learningOutcomes"":[],""specialCategories"":[]}","true","false","2","22",,,,,"0","0","2026-02-07 02:17:14.098","2026-03-22 01:12:33.616","4031172174813.0","ELEMENTARY_6_8","16.5","0","0","0","0","0","0","2.9","0","0","APPROVED","GENERAL","ee75eea8-9f64-4076-96a2-52f5d6926c14","false",,
"92fb8976-9b07-4c74-9a75-a36782d62da9","Joc logic IQ 3D Puzzle Cub natur-rosu, Fridolin","joc-logic-iq-3d-puzzle-cub-natur-rosu-fridolin-Fr_17422","Test IQ Puzzle 3D din lemn&nbsp;Cub șarpe roșu - natur  Scopul jocului este de a demonta si apoi a monta puzzle-ul. Dezvoltă perspicacitatea și inteligența.Jocuri de gândire în care trebuie să dezlegați misterul puzzle-urilor. Grad de dificultate: *** Vârsta recomandată +8 ani. Confecționat din lemn și materiale non-toxice conform reglementărilor EN71 &amp; ASTM. Certificate FSC®. AVERTISMENT: Contraindicat copiilor sub 3 ani. Conține piese mici ce pot fi inghițite. A se utiliza sub stricta supraveghere a unei persoane adulte. Producător: Fridolin, Germania.","27.9",,"Fr_17422","[""https://cdnmpro.com/708224949/p/raw/6/joc-logic-iq-3d-puzzle-cub-natur-rosu-fridolin~3516.jpg"",""https://cdnmpro.com/708224949/p/raw/6/joc-logic-iq-3d-puzzle-cub-natur-rosu-fridolin~3786.jpg"",""https://cdnmpro.com/708224949/p/raw/7/joc-logic-iq-3d-puzzle-cub-natur-rosu-fridolin~3787.jpg""]",,"[""Fridolin""]",,,"true","false","16","4",,,,,"0","0","2026-02-07 02:17:14.098","2026-03-22 01:12:33.785","4031172174226.0","TODDLERS_1_3","20.46","0","0","0","0","0","0","2.9","0","0","APPROVED","GENERAL","ee75eea8-9f64-4076-96a2-52f5d6926c14","false",,
"b4ba4023-ad35-4193-b138-d086ba776f55","Submarin de scufundari","submarin-de-scufundari-4M-03212","Vezi cum se scufunda submarinul si reapare la suprafata cu ajutorul prafului de copt. Este uimitor!  Umpleti rezervorul submarinului cu praf de copt (neinclus) si urmariti cum acesta va continua sa se scufunde in adancuri si sa urce apoi la suprafata. Acesta jucarie, inventata cu circa 70 ani in urma, poate fi folosita si ca un experiment de chimie in fata unei clase de elevi curiosi. Important: folositi exclusiv praf de copt, nu bicarbonat de sodiu.  Varsta 5 ani+  Dimensiune pachet:  13cm x 19.5cm x 2.4cm","29",,"4M-03212","[""https://gomagcdn.ro/domains/kidstory.ro/files/product/original/submarin-de-scufundari-454279.jpg"",""https://gomagcdn.ro/domains/kidstory.ro/files/product/original/submarin-de-scufundari-595234.jpg"",""https://gomagcdn.ro/domains/kidstory.ro/files/product/original/submarin-de-scufundari-273469.jpg"",""https://gomagcdn.ro/domains/kidstory.ro/files/product/original/submarin-de-scufundari-092653.jpg"",""https://gomagcdn.ro/domains/kidstory.ro/files/product/original/submarin-de-scufundari-494622.jpg"",""https://gomagcdn.ro/domains/kidstory.ro/files/product/original/submarin-de-scufundari-221005.jpg"",""https://gomagcdn.ro/domains/kidstory.ro/files/product/original/submarin-de-scufundari-012494.jpg""]",,"[""4M""]",,,"true","false","1","2",,,,,"0","0","2026-02-07 02:17:55.145","2026-03-22 01:12:31.413",,"PRESCHOOL_3_5","21.75","0","0","0","0","0","0","2.9","0","0","APPROVED","SCIENCE","26f5418c-965d-4630-994c-b51947cdec04","false",,
"17b1ac62-9b9c-4a36-8d97-3a1e0ec07f61","Mini experiment - sparge o geoda (cristal)","mini-experiment-sparge-o-geoda-cristal-4M-03925","Sparge aceasta piatra pentru a debloca magia prinsa inauntru.  Un proiect simplu si distractiv! Un cristal geoda pentru a fi spart si a scoate la suprafata mijlocul stralucitor!  Apoi poate fi expus ca bibelou sau amintire!  Varsta 3+.  Nota: Necesita supravegherea unui adult daca are sub 14 ani.","31",,"4M-03925","[""https://gomagcdn.ro/domains/kidstory.ro/files/product/original/mini-experiment-sparge-o-geoda-cristal-428093.png"",""https://gomagcdn.ro/domains/kidstory.ro/files/product/original/mini-experiment-sparge-o-geoda-cristal-574845.png""]",,"[""4M""]",,,"true","false","1","0",,,,,"0","0","2026-02-07 02:17:55.145","2026-03-22 01:12:31.629",,"PRESCHOOL_3_5","23.25","0","0","0","0","0","0","2.9","0","0","APPROVED","SCIENCE","26f5418c-965d-4630-994c-b51947cdec04","false",,
"c2a4e23b-a93f-4651-81ba-05428e2bbdde","Joc logic IQ puzzle metalic 5*, Fridolin","joc-logic-iq-puzzle-metalic-5-fridolin-Fr_17265","Test IQ puzzle metalic Vultur Joc logic puzzle 3D metalic. Scopul jocului este de a demonta și apoi de a monta la loc puzzle-ul. Jocuri de gândire în care trebuie să dezlegi misterul puzzle-urilor, dezvoltă perspicacitatea, inteligența, răbdarea și concentrarea. Confecționat din materiale non-toxice conform reglementărilor EN71 &amp; ASTM.&nbsp;Certificare FSC®. Vârsta recomandată: +6 ani.Grad de dificultate: *****AVERTISMENT: Contraindicat copiilor sub 3 ani. Conține piese mici ce pot fi înghițite. A se utiliza sub stricta supraveghere a unei persoane adulte. Producător: Fridolin, Germania.","32.4",,"Fr_17265","[""https://cdnmpro.com/708224949/p/raw/4/joc-logic-iq-puzzle-metalic-5-fridolin~3514.jpg"",""https://cdnmpro.com/708224949/p/raw/4/joc-logic-iq-puzzle-metalic-5-fridolin~3784.jpg""]",,"[""Fridolin""]",,,"true","false","7","1",,,,,"0","0","2026-02-07 02:17:14.098","2026-03-22 01:12:33.756","4031172172659.0","TODDLERS_1_3","23.76","0","0","0","0","0","0","2.9","0","0","APPROVED","GENERAL","ee75eea8-9f64-4076-96a2-52f5d6926c14","false",,
"b511046c-3d70-4bb1-a85f-7eeaf0f6d9fa","Joc logic IQ metalic 3*, Fridolin","joc-logic-iq-metalic-3-Fr_17266","Joc logic IQ Metalic nr. 3 &ndash; Triunghi | Fridolin Puzzle metalic de dezlegat &mdash; obiectivul este să eliberezi inelul din structura metalică.&nbsp; Un clasic al jocurilor de logică &mdash; puzzle-ul metalic IQ nr. 3 constă dintr-o structură metalică &icirc;n formă de triunghi și o tijă cu inel, prinse &icirc;mpreună. Obiectivul este simplu de enunțat: eliberează inelul. Soluția, mai puțin. Pare ușor. Dar nu este. Detalii:  Material: metal cromat Dificultate: 3 din 5 Format compact &mdash; se poate purta &icirc;n buzunar Soluția este inclusă  De ce să-l alegi: Antrenează g&acirc;ndirea spațială, răbdarea și capacitatea de a g&acirc;ndi &icirc;n afara tiparelor.&nbsp; Gadget anti-stres pe birou sau cadou pentru pasionații de puzzle. Dificultate medie (3/5). Compact, elegant, antrenant. Potrivit pentru adulți și tineri de peste 8 ani. Conform reglementărilor EN71 &amp; ASTM. AVERTISMENT: Contraindicat copiilor sub 3 ani.&nbsp;&nbsp; Producător: Fridolin, Germania","36",,"Fr_17266","[""https://cdnmpro.com/708224949/p/raw/5/joc-logic-iq-metalic-3-fridolin~100183875.jpg"",""https://cdnmpro.com/708224949/p/raw/8/joc-logic-iq-metalic-3-fridolin~100183878.jpg""]",,"[""Fridolin""]",,,"true","false","1","0",,,,,"0","0","2026-02-07 02:17:14.098","2026-03-22 01:12:33.77","4031172172666.0","TODDLERS_1_3","23.76","0","0","0","0","0","0","2.9","0","0","APPROVED","GENERAL","ee75eea8-9f64-4076-96a2-52f5d6926c14","false",,
"fc073628-db72-4ce9-9ac7-c652c8ac1998","Joc logic IQ puzzle metalic 4*, Fridolin","joc-logic-iq-puzzle-metalic-4-fridolin-Fr_17262","Test IQ puzzle metalic Copac Joc logic puzzle 3D metalic. Scopul jocului este de a demonta și apoi de a monta la loc puzzle-ul. Jocuri de gândire în care trebuie să dezlegi misterul puzzle-urilor, dezvoltă perspicacitatea, inteligența, răbdarea și concentrarea. Confecționat din materiale non-toxice conform reglementărilor EN71 &amp; ASTM.&nbsp;Certificare FSC®. Vârsta recomandată: +6 ani.Grad de dificultate: ****AVERTISMENT: Contraindicat copiilor sub 3 ani. Conține piese mici ce pot fi înghițite. A se utiliza sub stricta supraveghere a unei persoane adulte. Producător: Fridolin, Germania.","36",,"Fr_17262","[""https://cdnmpro.com/708224949/p/raw/3/joc-logic-iq-puzzle-metalic-4-fridolin~3513.jpg"",""https://cdnmpro.com/708224949/p/raw/3/joc-logic-iq-puzzle-metalic-4-fridolin~3783.jpg""]",,"[""Fridolin""]",,,"true","false","1","0",,,,,"0","0","2026-02-07 02:17:14.098","2026-03-22 01:12:33.739","4031172172628.0","TODDLERS_1_3","23.76","0","0","0","0","0","0","2.9","0","0","APPROVED","GENERAL","ee75eea8-9f64-4076-96a2-52f5d6926c14","false",,
"18337bd9-43a9-4da2-820e-7b4a41416139","Jucarie optica Racheta, Londji","jucarie-optica-racheta-londji-Lj_CD037U","Jucărie optică Rachetă Jucărie optică, descompune şi multiplică imaginea în mii de bucăţele. Modele caleidoscopice se formează prin descompunerea în părți mici a obiectelor din jur.Descoperă lumea prin ochii unei insecte. Un obiectiv cu totul special.Ilustrație Can SeixantaVârsta recomandată: 3-103 ani.Confecționată din carton reciclat și lentilă acrilică, conform reglementărilor EN71&amp;ASTM.AVERTISMENT: Contraindicat copiilor sub 3 ani, conține piese mici, pericol de sufocare. A se utiliza sub directa supraveghere a unui adult. Îndepărtaţi eticheta înainte de a oferi jucăria copilului. Producător: Londji, Spania.","37",,"Lj_CD037U","[""https://cdnmpro.com/708224949/p/raw/9/jucarie-optica-racheta-londji~16899.jpg"",""https://cdnmpro.com/708224949/p/raw/2/jucarie-optica-racheta-londji~8482.jpg"",""https://cdnmpro.com/708224949/p/raw/9/jucarie-optica-racheta-londji~8769.jpg"",""https://cdnmpro.com/708224949/p/raw/0/jucarie-optica-racheta-londji~16900.jpg"",""https://cdnmpro.com/708224949/p/raw/1/jucarie-optica-racheta-londji~16901.jpg""]",,"[""Londji""]",,,"true","false","17","0",,,,,"0","0","2026-02-07 02:17:14.098","2026-03-22 01:12:34.437","Lj_CD037U","TODDLERS_1_3","24.42","0","0","0","0","0","0","2.9","0","0","APPROVED",,"ee75eea8-9f64-4076-96a2-52f5d6926c14","false",,
"10d5c3f6-b9ad-4f74-b4a4-7d520ab02221","Jucarie optica Albina, Londji","jucarie-optica-albina-londji-LJ_CD023U","Jucărie optică Albina Privește lumea prin ochii unei albineJucărie optică, descompune şi multiplică imaginea în mii de bucăţele. Spre deosebire de caleidoscoapele clasice, care fac modele din bucățelele mici aflate în interiorul instrumentului, teleidoscopul face modele caleidoscopice din obiectele din jur.Vârsta recomandată: 3-103 ani.Confecționat din carton reciclat și plastic, conform reglementărilor EN71&amp;ASTM.AVERTISMENT: Contraindicat copiilor sub 3 ani, conține piese mici, pericol de sufocare. A se utiliza sub directa supraveghere a unui adult. Îndepărtaţi eticheta înainte de a oferi jucăria copilului. Producător: Londji, Spania.","37",,"LJ_CD023U","[""https://cdnmpro.com/708224949/p/raw/7/jucarie-optica-albina-londji~16907.jpg"",""https://cdnmpro.com/708224949/p/raw/1/jucarie-optica-albina-londji~4911.jpg"",""https://cdnmpro.com/708224949/p/raw/6/jucarie-optica-albina-londji~5086.jpg"",""https://cdnmpro.com/708224949/p/raw/5/jucarie-optica-albina-londji~16905.jpg"",""https://cdnmpro.com/708224949/p/raw/6/jucarie-optica-albina-londji~16906.jpg""]",,"[""Londji""]",,,"true","false","22","1",,,,,"0","0","2026-02-07 02:17:14.098","2026-03-22 01:12:33.969","LJ_CD023U","TODDLERS_1_3","24.42","0","0","0","0","0","0","2.9","0","0","APPROVED",,"ee75eea8-9f64-4076-96a2-52f5d6926c14","false",,
"1698e114-75d3-4b7d-8baa-eafe5ea91dde","Jucarie optica Buburuza, Londji","jucarie-optica-buburuza-londji-LJ_CD022U","Jucărie optică Buburuză O lentilă optică într-o ilustrație cu buburuză pentru a vă permite să vedeți ca o insectă. Un caleidoscop mic, ideal pentru divertisment în călătorii. Jucărie optică, descompune şi multiplică imaginea în mii de bucăţele. Spre deosebire de caleidoscoapele clasice, care fac modele din bucățelele mici aflate în interiorul instrumentului, teleidoscopul face modele caleidoscopice din obiectele din jur.Vârsta recomandată: 3-103 ani. Confecționat din carton reciclat și plastic, conform reglementărilor EN71&amp;ASTM.AVERTISMENT: Contraindicat copiilor sub 3 ani, conține piese mici, pericol de sufocare. A se utiliza sub directa supraveghere a unui adult. Îndepărtaţi eticheta înainte de a oferi jucăria copilului. Producător: Londji, Spania.","37",,"LJ_CD022U","[""https://cdnmpro.com/708224949/p/raw/0/jucarie-optica-buburuza-londji~16910.jpg"",""https://cdnmpro.com/708224949/p/raw/0/jucarie-optica-buburuza-londji~4910.jpg"",""https://cdnmpro.com/708224949/p/raw/5/jucarie-optica-buburuza-londji~5085.jpg"",""https://cdnmpro.com/708224949/p/raw/8/jucarie-optica-buburuza-londji~16908.jpg"",""https://cdnmpro.com/708224949/p/raw/9/jucarie-optica-buburuza-londji~16909.jpg""]",,"[""Londji""]",,,"true","false","29","1",,,,,"0","0","2026-02-07 02:17:14.098","2026-03-22 01:12:33.952","LJ_CD022U","TODDLERS_1_3","24.42","0","0","0","0","0","0","2.9","0","0","APPROVED",,"ee75eea8-9f64-4076-96a2-52f5d6926c14","false",,
